phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p	p_method	retinal_trait	systemic_disease	pair_key	locus_index	locus_id	chr	start	stop	n_snps	univ_p_retina	univ_p_systemic	retinal_domain	admission_reason	p_local_rg	local_rg	q_lava_global	q_lava_pair	qc_flag
ret_isos_rpe_left	sys_pd_nalls2019_clinical	-0.627821	-1	-0.01181	0.394159	0.00658	1	0.0127590415394081	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	9	9	1	6136815	7711794	504	0.00960676	0.00193682	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0127590415394081	-0.627821	0.13083011861981483	0.1174873951451369	
ret_macular_total_left	sys_ckd_wuttke2019	0.0839277	-0.65076	0.88956	0.00704386	0	1	0.830870043884771	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.000795226	0.00801728	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.830870043884771	0.0839277	0.9935316949449626	0.9846419103553977	
ret_macular_total_left	sys_ad_kunkle2019	0.234243	-0.33571	0.96924	0.0548699	0	0.9534	0.481656674961067	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	9	9	1	6136815	7711794	504	0.000795226	0.00177476	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.481656674961067	0.234243	0.9168720876961212	0.8333160466454446	
ret_art_tort	sys_t2d_scott2017	-0.300815	-1	0.41604	0.0904894	0	1	0.40499935442641	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.00125998	0.0144382	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.40499935442641	-0.300815	0.8769797265381242	0.8653295785614652	
ret_art_tort	sys_ckd_wuttke2019	0.228872	-0.4509	1	0.0523826	0	1	0.536345676299835	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.00125998	0.00801728	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.536345676299835	0.228872	0.9354135044589746	0.9247842370536219	
ret_ven_tort	sys_t2d_scott2017	-0.324212	-1	0.20834	0.105113	0	1	0.292908152948979	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	9	9	1	6136815	7711794	504	5.7716e-08	0.0144382	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.292908152948979	-0.324212	0.7930367364996251	0.7244528846030345	
ret_ven_tort	sys_ckd_wuttke2019	0.584144	0.12445	1	0.341224	0.01803	1	0.00891561243422317	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	5.7716e-08	0.00801728	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.00891561243422317	0.584144	0.10080712254882716	0.1041113451996383	
ret_crae	sys_t2d_scott2017	0.656141	-0.14369	1	0.430521	0	1	0.0245199152984048	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.0318711	0.0144382	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0245199152984048	0.656141	0.20309185454922504	0.18136953220724822	
ret_crae	sys_ckd_wuttke2019	-0.642073	-1	0.13393	0.412258	0	1	0.0264454000509814	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.0318711	0.00801728	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0264454000509814	-0.642073	0.21362682420880708	0.26008838895893555	
ret_crae	sys_sle_bentham2015	0.11874	-0.56985	0.96022	0.0140992	0	1	0.760973058760773	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	9	9	1	6136815	7711794	504	0.0318711	4.54624e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.760973058760773	0.11874	0.9867903988853493	0.9691628314927399	
ret_crve	sys_t2d_scott2017	-0.034049	-0.71528	0.64248	0.00115933	0	0.70812	0.921693014158737	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_t2d_scott2017	ret_crve__sys_t2d_scott2017	9	9	1	6136815	7711794	504	1.48209e-05	0.0144382	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.921693014158737	-0.034049	0.9985897938128142	0.9928600917861727	
ret_crve	sys_ckd_wuttke2019	-0.11484	-0.7926	0.47392	0.0131882	0	0.70305	0.72226432846601	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_ckd_wuttke2019	ret_crve__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	1.48209e-05	0.00801728	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.72226432846601	-0.11484	0.9831126156216928	0.9832083494146396	
ret_avr	sys_t2d_scott2017	0.343651	-0.34554	1	0.118096	0	1	0.31675436866847	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.0011693	0.0144382	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.31675436866847	0.343651	0.8177034918925055	0.777028670227609	
ret_avr	sys_ckd_wuttke2019	-0.265201	-1	0.4328	0.0703313	0	1	0.468114349740173	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.0011693	0.00801728	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.468114349740173	-0.265201	0.9121676372252497	0.9619855814630809	
ret_avr	sys_pd_nalls2019_clinical	0.0696508	-0.60074	0.79296	0.00485123	0	0.76281	0.844688274968225	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	9	9	1	6136815	7711794	504	0.0011693	0.00193682	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.844688274968225	0.0696508	0.995144758317208	0.9895420232321184	
ret_art_density	sys_t2d_scott2017	-0.296962	-1	0.51047	0.0881864	0	1	0.440904232462354	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.00709278	0.0144382	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.440904232462354	-0.296962	0.897752147905236	0.9026578925752292	
ret_art_density	sys_ckd_wuttke2019	-0.366459	-1	0.36562	0.134292	0	1	0.292846370840969	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_ckd_wuttke2019	ret_art_density__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.00709278	0.00801728	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.292846370840969	-0.366459	0.7929502618582888	0.8634916705429362	
ret_ven_density	sys_t2d_scott2017	-0.183335	-1	0.73448	0.0336116	0	1	0.678627001771164	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.0119209	0.0144382	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.678627001771164	-0.183335	0.9751276923590685	0.9511161101435126	
ret_ven_density	sys_ckd_wuttke2019	-0.314	-1	0.44022	0.0985961	0	1	0.392755182033393	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_ckd_wuttke2019	ret_ven_density__sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	0.0119209	0.00801728	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.392755182033393	-0.314	0.8706739480902124	0.886270630178526	
ret_crve	sys_cad_nikpay2015	-0.0505599	-0.7387	0.57547	0.0025563	0	0.6766	0.880124884254091	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_cad_nikpay2015	ret_crve__sys_cad_nikpay2015	10	10	1	7711795	8580987	233	0.0130733	2.09062e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.880124884254091	-0.0505599	0.9972484809830132	0.9942663509025093	
ret_crve	sys_stroke_megastroke2018	0.7439	0.19194	1	0.553387	0.03711	1	0.000307752405802807	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_stroke_megastroke2018	ret_crve__sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.0130733	3.25742e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.000307752405802807	0.7439	0.007166774035570889	0.005584801011186233	
ret_crve	sys_t2d_scott2017	-0.668649	-1	0.09565	0.447091	0	1	0.0167459647201687	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_t2d_scott2017	ret_crve__sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.0130733	0.0131798	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0167459647201687	-0.668649	0.1579473815498496	0.1477757939341203	
ret_avr	sys_cad_nikpay2015	-0.114418	-0.73513	0.45221	0.0130914	0	0.58336	0.705620929855281	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	10	10	1	7711795	8580987	233	0.00526177	2.09062e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.705620929855281	-0.114418	0.9808135638944843	0.9692817466557914	
ret_avr	sys_stroke_megastroke2018	-0.666959	-1	-0.13608	0.444834	0.02225	1	0.00247613799555638	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.00526177	3.25742e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.00247613799555638	-0.666959	0.03798698769048994	0.02982620767374731	
ret_avr	sys_t2d_scott2017	0.494144	-0.24938	1	0.244178	0	1	0.121051272591952	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.00526177	0.0131798	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.121051272591952	0.494144	0.5326135724525181	0.4966496137183825	
ret_art_density	sys_cad_nikpay2015	0.614088	0.10493	1	0.377104	0.01462	1	0.00715855093742578	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	10	10	1	7711795	8580987	233	0.00926216	2.09062e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.00715855093742578	0.614088	0.08513417028112169	0.08372392183337107	
ret_art_density	sys_stroke_megastroke2018	-0.275659	-1	0.35417	0.0759879	0	1	0.424898018016728	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.00926216	3.25742e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.424898018016728	-0.275659	0.8899631571813227	0.9983037064515692	
ret_art_density	sys_t2d_scott2017	0.958809	0.31623	1	0.919315	0.10325	1	3.87016603413516e-08	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.00926216	0.0131798	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	3.87016603413516e-08	0.958809	3.243980495047487e-06	2.9302685687023356e-06	
ret_ven_density	sys_cad_nikpay2015	0.384483	-0.12087	1	0.147827	0	1	0.178747564472582	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_cad_nikpay2015	ret_ven_density__sys_cad_nikpay2015	10	10	1	7711795	8580987	233	0.00444876	2.09062e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.178747564472582	0.384483	0.6475964746966472	0.5626485836239229	
ret_ven_density	sys_stroke_megastroke2018	0.140375	-0.47284	0.84446	0.0197053	0	0.76434	0.676153328403613	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_stroke_megastroke2018	ret_ven_density__sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.00444876	3.25742e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.676153328403613	0.140375	0.9745583367585112	0.9970892435026911	
ret_ven_density	sys_t2d_scott2017	0.318596	-0.48471	1	0.101503	0	1	0.40026030246563	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.00444876	0.0131798	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.40026030246563	0.318596	0.8758587430990203	0.8726411886796769	
ret_rnfl_left	sys_ad_kunkle2019	0.522842	-0.02305	1	0.273363	0	1	0.0451422755098049	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_ad_kunkle2019	ret_rnfl_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	5.03717e-08	0.0262441	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0451422755098049	0.522842	0.301073143215619	0.285583351335696	
ret_rnfl_left	sys_pd_nalls2019_clinical	0.368142	-0.18565	1	0.135529	0	1	0.223554778000145	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_pd_nalls2019_clinical	ret_rnfl_left__sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	5.03717e-08	0.0262044	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.223554778000145	0.368142	0.7104501861310671	0.5931822802617485	
ret_gcipl_left	sys_stroke_megastroke2018	-0.0317876	-0.65005	0.55181	0.00101045	0	0.51705	0.917425770019128	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.000102323	0.00141446	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.917425770019128	-0.0317876	0.9985897938128142	0.9935277507864897	
ret_gcipl_left	sys_ad_kunkle2019	-0.0798723	-0.95058	0.69214	0.00637959	0	1	0.848843172844707	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_ad_kunkle2019	ret_gcipl_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.000102323	0.0262441	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.848843172844707	-0.0798723	0.995144758317208	0.9864261841965358	
ret_gcipl_left	sys_pd_nalls2019_clinical	-0.397763	-1	0.26423	0.158215	0	1	0.217455760239503	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.000102323	0.0262044	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.217455760239503	-0.397763	0.7027087538020816	0.6549106229435324	
ret_inl_left	sys_stroke_megastroke2018	0.0733094	-0.61948	0.80288	0.00537426	0	0.77825	0.839888777018308	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_stroke_megastroke2018	ret_inl_left__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.00296748	0.00141446	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.839888777018308	0.0733094	0.995144758317208	0.9810017068324497	
ret_inl_left	sys_ad_kunkle2019	-0.283241	-1	0.54075	0.0802253	0	1	0.47114771786743	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_ad_kunkle2019	ret_inl_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.00296748	0.0262441	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.47114771786743	-0.283241	0.9130486722835188	0.8846730529740952	
ret_inl_left	sys_pd_nalls2019_clinical	-0.0291644	-0.99149	0.9131	0.000850561	0	1	0.952136002591032	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_pd_nalls2019_clinical	ret_inl_left__sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.00296748	0.0262044	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.952136002591032	-0.0291644	0.9985897938128142	0.9979468259704259	
ret_inl_elm_left	sys_ad_kunkle2019	-1	-1	-0.34871	1	0.12265	1	1.75808630260327e-09	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_ad_kunkle2019	ret_inl_elm_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.00161128	0.0262441	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	1.75808630260327e-09	-1	2.4330266222120565e-07	1.6666658148679e-07	
ret_inl_elm_left	sys_pd_nalls2019_clinical	0.122342	-0.75584	1	0.0149676	0	1	0.78475361552083	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.00161128	0.0262044	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.78475361552083	0.122342	0.989826274406316	0.9805837201392374	
ret_isos_rpe_left	sys_ad_kunkle2019	-0.45077	-1	0.34224	0.203194	0	1	0.188024528696102	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_ad_kunkle2019	ret_isos_rpe_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.00310599	0.0262441	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.188024528696102	-0.45077	0.6612838851070981	0.732197168552985	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	-0.725157	-1	-0.01014	0.525852	0.0093	1	0.00408293517569813	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.00310599	0.0262044	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.00408293517569813	-0.725157	0.055863888029595785	0.05822208471009058	
ret_macular_total_left	sys_ckd_wuttke2019	-0.279946	-1	0.4585	0.0783698	0	1	0.451813532879267	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.00179153	0.0112821	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.451813532879267	-0.279946	0.9027097813470941	0.914891115054693	
ret_macular_total_left	sys_ad_kunkle2019	-0.581604	-1	0.12673	0.338263	0	1	0.0430300677953851	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.00179153	0.0262441	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.0430300677953851	-0.581604	0.2918202989768192	0.24729924020336264	
ret_art_tort	sys_cad_nikpay2015	-0.198305	-0.90388	0.39609	0.0393251	0	0.84592	0.549860846388634	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	11	11	1	8580988	9475966	280	0.000252795	0.00241836	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.549860846388634	-0.198305	0.9405625231175367	0.8770878174731742	
ret_art_tort	sys_stroke_megastroke2018	-0.0460973	-0.68522	0.57792	0.00212496	0	0.57355	0.886246992416384	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.000252795	0.00141446	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.886246992416384	-0.0460973	0.99748270806353	0.974780279986592	
ret_art_tort	sys_ckd_wuttke2019	0.347969	-0.27422	1	0.121082	0	1	0.284408112009749	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.000252795	0.0112821	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.284408112009749	0.347969	0.7836539580042287	0.800405686656008	
ret_ven_tort	sys_cad_nikpay2015	-0.0642708	-1	0.87303	0.00413073	0	1	0.893001144153525	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	11	11	1	8580988	9475966	280	0.0295056	0.00241836	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.893001144153525	-0.0642708	0.99748270806353	0.98864417817534	
ret_ven_tort	sys_stroke_megastroke2018	0.481005	-0.2674	1	0.231366	0	1	0.136831282321479	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.0295056	0.00141446	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.136831282321479	0.481005	0.5673757806747844	0.5534827366191284	
ret_ven_tort	sys_ckd_wuttke2019	0.539926	-0.2837	1	0.291521	0	1	0.0992035475925815	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.0295056	0.0112821	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.0992035475925815	0.539926	0.4846198709003809	0.5136194500279434	
ret_crae	sys_cad_nikpay2015	-0.272864	-1	0.32155	0.0744548	0	1	0.418309183519472	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	11	11	1	8580988	9475966	280	0.000277254	0.00241836	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.418309183519472	-0.272864	0.8859312382668493	0.8575598954072591	
ret_crae	sys_stroke_megastroke2018	0.393102	-0.16	1	0.154529	0	1	0.18404955050337	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.000277254	0.00141446	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.18404955050337	0.393102	0.6554591350254716	0.6785738129668062	
ret_crae	sys_ckd_wuttke2019	0.436684	-0.18909	1	0.190693	0	1	0.149991107890662	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.000277254	0.0112821	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.149991107890662	0.436684	0.5955489730667634	0.6325711941475746	
ret_crae	sys_sle_bentham2015	0.360085	-0.15369	1	0.129661	0	1	0.221151522220771	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	11	11	1	8580988	9475966	280	0.000277254	0.000383412	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.221151522220771	0.360085	0.7071260044438153	0.6805396269994827	
ret_crae	sys_ibd_delange2017	-0.27549	-0.86684	0.20453	0.0758948	0	0.75279	0.313472387864441	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	11	11	1	8580988	9475966	280	0.000277254	4.38994e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.313472387864441	-0.27549	0.8153665312032617	0.831032864033101	
ret_avr	sys_cad_nikpay2015	-0.444366	-1	0.10485	0.197461	0	1	0.114892552182763	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	11	11	1	8580988	9475966	280	0.000223505	0.00241836	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.114892552182763	-0.444366	0.5184799599266636	0.5572095899946349	
ret_avr	sys_stroke_megastroke2018	0.195637	-0.37969	0.8947	0.0382739	0	0.8148	0.547330758861988	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.000223505	0.00141446	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.547330758861988	0.195637	0.9399481150660959	0.9092093547487515	
ret_avr	sys_ckd_wuttke2019	0.428993	-0.16566	1	0.184035	0	1	0.149123380099494	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.000223505	0.0112821	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.149123380099494	0.428993	0.593789499868673	0.6018537013199581	
